seed,intensity,K,start_id,depth_k,slice_status,n_survivors,n_endpoint_identities,top1_endpoint_pair,top1_endpoint_count,top1_endpoint_mass_fraction,top3_endpoint_count,top3_endpoint_mass_fraction,endpoint_entropy_nats,effective_endpoint_count,turnover_from_previous_depth
1000006,4800.0,8,2,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,2,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,1,EVALUABLE,1,1,"[57,1760]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,3,2,EVALUABLE,8,8,"[1760,33]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,3,3,EVALUABLE,8,8,"[33,521]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,3,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000006,4800.0,8,3,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,3,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,1,EVALUABLE,1,1,"[57,1879]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,4,2,EVALUABLE,8,8,"[1090,1650]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,4,3,EVALUABLE,1,1,"[810,3790]",1,1.0,1,1.0,0.0,1.0,1.0
1000006,4800.0,8,4,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000006,4800.0,8,4,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,4,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,1,EVALUABLE,1,1,"[57,1886]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,5,2,EVALUABLE,8,8,"[1760,33]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,5,3,EVALUABLE,8,8,"[33,521]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,5,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000006,4800.0,8,5,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,5,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,1,EVALUABLE,1,1,"[57,2747]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,6,2,EVALUABLE,5,5,"[2747,315]",1,0.2,3,0.6,1.6094379124341005,5.000000000000001,1.0
1000006,4800.0,8,6,3,EVALUABLE,8,8,"[315,33]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,6,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000006,4800.0,8,6,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,6,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,1,EVALUABLE,1,1,"[57,3356]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,7,2,EVALUABLE,2,2,"[3356,813]",1,0.5,2,1.0,0.6931471805599453,2.0,1.0
1000006,4800.0,8,7,3,EVALUABLE,4,4,"[3696,1394]",1,0.25,3,0.75,1.3862943611198906,4.0,1.0
1000006,4800.0,8,7,4,EVALUABLE,3,3,"[1394,3693]",1,0.3333333333333333,3,1.0,1.0986122886681096,2.9999999999999996,1.0
1000006,4800.0,8,7,5,EVALUABLE,4,4,"[3693,2188]",1,0.25,3,0.75,1.3862943611198906,4.0,1.0
1000006,4800.0,8,7,6,EVALUABLE,2,2,"[2188,1504]",1,0.5,2,1.0,0.6931471805599453,2.0,1.0
1000006,4800.0,8,7,7,EVALUABLE,4,4,"[1504,485]",1,0.25,3,0.75,1.3862943611198906,4.0,1.0
1000006,4800.0,8,7,8,EVALUABLE,4,4,"[4605,2602]",1,0.25,3,0.75,1.3862943611198906,4.0,1.0
1000006,4800.0,8,7,9,EVALUABLE,8,8,"[2698,1551]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,7,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000006,4800.0,8,7,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,7,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,1,EVALUABLE,1,1,"[57,3608]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,8,2,EVALUABLE,7,7,"[908,3967]",1,0.14285714285714285,3,0.42857142857142855,1.9459101490553132,6.999999999999999,1.0
1000006,4800.0,8,8,3,EVALUABLE,8,8,"[1132,516]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,8,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000006,4800.0,8,8,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,8,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,1,EVALUABLE,1,1,"[57,3645]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,9,2,EVALUABLE,8,8,"[1090,1650]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,9,3,EVALUABLE,4,4,"[810,3790]",1,0.25,3,0.75,1.3862943611198906,4.0,1.0
1000006,4800.0,8,9,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
1000006,4800.0,8,9,5,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,6,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,7,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,8,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,9,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,10,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,11,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,12,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,13,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,14,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,15,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,16,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,17,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,18,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,19,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,20,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,21,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,22,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,23,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,24,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,9,25,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,0.0
1000006,4800.0,8,10,1,EVALUABLE,1,1,"[57,3870]",1,1.0,1,1.0,0.0,1.0,NA
1000006,4800.0,8,10,2,EVALUABLE,8,8,"[1090,1650]",1,0.125,3,0.375,2.0794415416798357,7.999999999999998,1.0
1000006,4800.0,8,10,3,EVALUABLE,6,6,"[810,3790]",1,0.16666666666666666,3,0.5,1.791759469228055,6.0,1.0
1000006,4800.0,8,10,4,EMPTY,0,0,NA,0,0.0,0,0.0,0.0,0.0,1.0
