seed,intensity,K,start_id,depth_k,survivor_rank,p_last,q_last,r_p_last,r_q_last,d_mid_over_ell,straddles_horizon,regscore,path_p,path_q
1000002,3600.0,64,43,8,0,3046,536,0.9067554622141938,0.9409507351247902,9.477643410989096,0,-10.0,"[1817,1876,3432,1127,1548,746,333,3046]","[1876,3432,1127,1548,746,333,3046,536]"
1000002,3600.0,64,43,8,1,3046,1604,0.9067554622141938,0.9221531661882563,9.267480201219955,0,-10.0,"[1817,1876,3432,1127,1548,746,333,3046]","[1876,3432,1127,1548,746,333,3046,1604]"
1000002,3600.0,64,43,8,2,3046,2684,0.9067554622141938,1.0122104344982294,10.274351070265144,0,-10.0,"[1817,1876,3432,1127,1548,746,333,3046]","[1876,3432,1127,1548,746,333,3046,2684]"
1000002,3600.0,64,43,8,3,571,763,0.701326998250172,0.6855390827662531,4.325294276708337,0,-10.0,"[1817,1876,3432,1309,1940,2849,1712,571]","[1876,3432,1309,1940,2849,1712,571,763]"
1000002,3600.0,64,43,8,4,571,881,0.701326998250172,0.7048958883828814,4.541709942638489,0,-10.0,"[1817,1876,3432,1309,1940,2849,1712,571]","[1876,3432,1309,1940,2849,1712,571,881]"
1000002,3600.0,64,43,8,5,2096,1803,0.7334973359887279,0.7437855488739764,5.3361848752510594,0,-10.0,"[1817,1876,3432,1309,1940,2849,1712,2096]","[1876,3432,1309,1940,2849,1712,2096,1803]"
1000002,3600.0,64,43,8,6,2096,2149,0.7334973359887279,0.7347816009959143,5.235517677645,0,-10.0,"[1817,1876,3432,1309,1940,2849,1712,2096]","[1876,3432,1309,1940,2849,1712,2096,2149]"
1000002,3600.0,64,43,8,7,3324,2231,0.7785468396324271,1.139917731898206,10.26874608433857,0,-10.0,"[1817,1876,3432,1309,1940,2849,1712,3324]","[1876,3432,1309,1940,2849,1712,3324,2231]"
1000002,3600.0,64,43,8,8,3324,3419,0.7785468396324271,1.1922565849833489,10.85391225115234,0,-11.0,"[1817,1876,3432,1309,1940,2849,1712,3324]","[1876,3432,1309,1940,2849,1712,3324,3419]"
1000002,3600.0,64,43,8,9,1963,3419,1.1871424844187044,1.1922565849833489,15.422150436414706,0,-12.0,"[1817,1876,3432,1309,1940,2849,1712,1963]","[1876,3432,1309,1940,2849,1712,3324,3419]"
1000002,3600.0,64,43,8,10,1963,2456,1.1871424844187044,1.27981051276143,16.40103310745919,0,-12.0,"[1817,1876,3432,1309,1940,2849,1712,1963]","[1876,3432,1309,1940,2849,1712,1963,2456]"
1000002,3600.0,64,43,8,11,1511,962,0.645476073742983,0.6269195794045608,3.045475986066812,0,-13.0,"[1817,1876,3432,1309,1940,2849,1712,1511]","[1876,3432,1309,1940,2849,1712,1511,962]"
1000002,3600.0,64,43,8,12,1646,962,0.6193183200046867,0.6269195794045608,2.753023408579162,0,-13.0,"[1817,1876,3432,1309,1940,2849,1712,1646]","[1876,3432,1309,1940,2849,1712,1511,962]"
1000002,3600.0,64,43,9,0,2684,836,1.0122104344982294,1.260246331298024,14.226499133749762,0,-11.0,"[1817,1876,3432,1127,1548,746,333,3046,2684]","[1876,3432,1127,1548,746,333,3046,2684,836]"
1000002,3600.0,64,43,9,1,2684,2797,1.0122104344982294,1.2052020879250542,13.611085783989747,0,-11.0,"[1817,1876,3432,1127,1548,746,333,3046,2684]","[1876,3432,1127,1548,746,333,3046,2684,2797]"
1000002,3600.0,64,43,9,2,2149,1696,0.7347816009959143,0.7387550246827201,5.2943004242664955,0,-11.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149]","[1876,3432,1309,1940,2849,1712,2096,2149,1696]"
1000002,3600.0,64,43,9,3,536,713,0.9409507351247902,0.9906788583096794,10.415935503849829,0,-12.0,"[1817,1876,3432,1127,1548,746,333,3046,536]","[1876,3432,1127,1548,746,333,3046,536,713]"
1000002,3600.0,64,43,9,4,1604,713,0.9221531661882563,0.9906788583096794,10.205772294080687,0,-12.0,"[1817,1876,3432,1127,1548,746,333,3046,1604]","[1876,3432,1127,1548,746,333,3046,536,713]"
1000002,3600.0,64,43,9,5,1803,1307,0.7437855488739764,1.0232176234198187,8.575356161034545,0,-12.0,"[1817,1876,3432,1309,1940,2849,1712,2096,1803]","[1876,3432,1309,1940,2849,1712,2096,1803,1307]"
1000002,3600.0,64,43,10,0,1696,530,0.7387550246827201,0.7409171368529573,5.362897800540175,0,-13.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530]"
1000002,3600.0,64,43,10,1,1696,2287,0.7387550246827201,0.7261025815084099,5.197266036505969,0,-13.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,2287]"
1000002,3600.0,64,43,10,2,1307,3039,1.0232176234198187,1.087121433754107,12.413968049569618,0,-14.0,"[1817,1876,3432,1309,1940,2849,1712,2096,1803,1307]","[1876,3432,1309,1940,2849,1712,2096,1803,1307,3039]"
1000002,3600.0,64,43,11,0,530,82,0.7409171368529573,0.7654033775177496,5.6608354426778,0,-15.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82]"
1000002,3600.0,64,43,11,1,530,913,0.7409171368529573,0.7258776604331731,5.218924491375112,0,-16.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913]"
1000002,3600.0,64,43,11,2,530,1046,0.7409171368529573,0.848935589192068,6.594753960751188,0,-16.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,1046]"
1000002,3600.0,64,43,11,3,530,3121,0.7409171368529573,0.809753480355504,6.156684666449427,0,-16.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,3121]"
1000002,3600.0,64,43,11,4,2287,913,0.7261025815084099,0.7258776604331731,5.053292727340906,0,-16.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,2287]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913]"
1000002,3600.0,64,43,12,0,82,2659,0.7654033775177496,0.7595127934794277,5.868741204192959,0,-16.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659]"
1000002,3600.0,64,43,12,1,82,2666,0.7654033775177496,0.8255245174537058,6.606774714785152,0,-17.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2666]"
1000002,3600.0,64,43,12,2,3121,2666,0.809753480355504,0.8255245174537058,7.1026239385567775,0,-18.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,3121]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2666]"
1000002,3600.0,64,43,12,3,1046,2589,0.848935589192068,0.8488210031323755,7.801155860930319,0,-18.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,1046]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,1046,2589]"
1000002,3600.0,64,43,12,4,3121,2954,0.809753480355504,0.8390386700642047,7.253716758033687,0,-18.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,3121]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,3121,2954]"
1000002,3600.0,64,43,12,5,913,1685,0.7258776604331731,0.7154935054590625,4.934679651216878,0,-19.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685]"
1000002,3600.0,64,43,12,6,913,3562,0.7258776604331731,0.7290233647357234,5.085948076559977,0,-19.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,3562]"
1000002,3600.0,64,43,12,7,1046,47,0.848935589192068,0.9633871867735215,9.082044733651953,0,-19.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,1046]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,1046,47]"
1000002,3600.0,64,43,13,0,2659,652,0.7595127934794277,0.783846533527528,6.074941956980451,0,-17.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652]"
1000002,3600.0,64,43,13,1,2659,1672,0.7595127934794277,0.7547237463377632,5.74933929772758,0,-18.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672]"
1000002,3600.0,64,43,13,2,1685,1139,0.7154935054590625,0.7047441665039677,4.698400006077966,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,1139]"
1000002,3600.0,64,43,13,3,1685,2577,0.7154935054590625,0.7106025814084277,4.763899075911819,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,2577]"
1000002,3600.0,64,43,13,4,1685,3173,0.7154935054590625,0.6836164090933047,4.462184497166129,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173]"
1000002,3600.0,64,43,13,5,1685,1590,0.7154935054590625,0.6532631106893398,4.122824304303122,0,-22.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,1590]"
1000002,3600.0,64,43,14,0,652,1477,0.783846533527528,0.7815174306458752,6.320961279602426,0,-18.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,1477]"
1000002,3600.0,64,43,14,1,652,3253,0.783846533527528,0.813648364782102,6.680196044148284,0,-18.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253]"
1000002,3600.0,64,43,14,2,1672,439,0.7547237463377632,0.7491015468758502,5.632938022047014,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439]"
1000002,3600.0,64,43,14,3,3173,2603,0.6836164090933047,0.6369404035936037,3.5839341190929694,0,-23.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173,2603]"
1000002,3600.0,64,43,14,4,1590,2603,0.6532631106893398,0.6369404035936037,3.2445739262299647,0,-24.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,1590]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173,2603]"
1000002,3600.0,64,43,15,0,3253,2124,0.813648364782102,0.8303099534129532,7.199672870802916,0,-19.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124]"
1000002,3600.0,64,43,15,1,3253,31,0.813648364782102,0.9691429438930151,8.751872891967913,0,-20.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,31]"
1000002,3600.0,64,43,15,2,3253,2813,0.813648364782102,0.9915331612592179,9.002203132277042,0,-20.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2813]"
1000002,3600.0,64,43,15,3,3253,3120,0.813648364782102,1.0696584459377156,9.875670368790262,0,-20.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,3120]"
1000002,3600.0,64,43,15,4,439,2617,0.7491015468758502,0.7516521056911105,5.598596035605181,0,-24.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617]"
1000002,3600.0,64,43,15,5,2603,1627,0.6369404035936037,0.6260751026981279,2.940602756024178,0,-26.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173,2603]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173,2603,1627]"
1000002,3600.0,64,43,15,6,2603,3468,0.6369404035936037,0.6330140202061602,3.018182212215297,0,-26.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173,2603]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,913,1685,3173,2603,3468]"
1000002,3600.0,64,43,16,0,2124,1958,0.8303099534129532,0.8679862018744554,7.807188358246975,0,-20.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958]"
1000002,3600.0,64,43,16,1,2124,24,0.8303099534129532,0.8378525714030002,7.470284127531811,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,24]"
1000002,3600.0,64,43,16,2,2124,3140,0.8303099534129532,0.8482529409654637,7.586563794195752,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,3140]"
1000002,3600.0,64,43,16,3,3120,2258,1.0696584459377156,1.1135059520451174,13.228180112236148,0,-23.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,3120]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,3120,2258]"
1000002,3600.0,64,43,16,4,2617,24,0.7516521056911105,0.8378525714030002,6.590862655182475,0,-26.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,24]"
1000002,3600.0,64,43,16,5,2617,364,0.7516521056911105,0.7497603794964758,5.605962008232747,0,-26.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364]"
1000002,3600.0,64,43,16,6,2617,3140,0.7516521056911105,0.8482529409654637,6.7071423218464155,0,-26.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140]"
1000002,3600.0,64,43,16,7,2617,251,0.7516521056911105,0.39498402728218424,1.6394418064299277,1,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,251]"
1000002,3600.0,64,43,16,8,2617,1983,0.7516521056911105,0.5362264208394667,3.2185797729242367,0,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,1983]"
1000002,3600.0,64,43,16,9,2617,3234,0.7516521056911105,0.46941266992601344,2.4715793285531364,1,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3234]"
1000002,3600.0,64,43,17,0,1958,449,0.8679862018744554,0.907079962123265,8.665503148794517,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449]"
1000002,3600.0,64,43,17,1,1958,3114,0.8679862018744554,0.9330449331200039,8.955800349707108,0,-21.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,3114]"
1000002,3600.0,64,43,17,2,24,961,0.8378525714030002,0.8507987424047747,7.699355752343622,0,-24.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,24]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,24,961]"
1000002,3600.0,64,43,17,3,3140,961,0.8482529409654637,0.8507987424047747,7.815635419007562,0,-24.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,3140]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,24,961]"
1000002,3600.0,64,43,17,4,2258,1674,1.1135059520451174,1.200308269497456,14.688889545875814,0,-26.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,3120,2258]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,3120,2258,1674]"
1000002,3600.0,64,43,17,5,2258,1821,1.1135059520451174,1.2453771782412582,15.192775263990194,0,-26.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,3120,2258]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,3120,2258,1821]"
1000002,3600.0,64,43,17,6,364,830,0.7497603794964758,0.7826301307363628,5.952306857282122,0,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830]"
1000002,3600.0,64,43,17,7,364,3148,0.7497603794964758,0.7242796150064492,5.2999282588108345,0,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148]"
1000002,3600.0,64,43,17,8,364,3359,0.7497603794964758,0.7408714645182097,5.48543077571455,0,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3359]"
1000002,3600.0,64,43,17,9,364,3381,0.7497603794964758,0.7033793518588095,5.066256213082055,0,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3381]"
1000002,3600.0,64,43,17,10,3140,256,0.8482529409654637,1.0894182896761155,10.483483061302273,0,-27.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140,256]"
1000002,3600.0,64,43,17,11,24,817,0.8378525714030002,1.069244285180027,10.141651167480132,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,24]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,24,817]"
1000002,3600.0,64,43,17,12,24,2707,0.8378525714030002,0.8701981979873932,7.916248259389733,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,24]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,24,2707]"
1000002,3600.0,64,43,17,13,3140,817,0.8482529409654637,1.069244285180027,10.257930834144073,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,24,817]"
1000002,3600.0,64,43,17,14,3140,2707,0.8482529409654637,0.8701981979873932,8.032527926053673,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,24,2707]"
1000002,3600.0,64,43,17,15,364,1323,0.7497603794964758,0.5544136458042117,3.4007689878103906,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,1323]"
1000002,3600.0,64,43,18,0,449,1691,0.907079962123265,0.9154114764639699,9.195733837963253,0,-22.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449,1691]"
1000002,3600.0,64,43,18,1,449,2376,0.907079962123265,1.0256468645924666,10.428202944870213,0,-23.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449,2376]"
1000002,3600.0,64,43,18,2,3114,2376,0.9330449331200039,1.0256468645924666,10.718500145782807,0,-23.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,3114]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449,2376]"
1000002,3600.0,64,43,18,3,830,2132,0.7826301307363628,0.8023180099389607,6.539919029310667,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,2132]"
1000002,3600.0,64,43,18,4,830,3009,0.7826301307363628,0.77664895047299,6.252930219888689,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,3009]"
1000002,3600.0,64,43,18,5,3148,2081,0.7242796150064492,0.7133998638117756,4.89340533497115,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148,2081]"
1000002,3600.0,64,43,18,6,256,1595,1.0894182896761155,1.1349513464364454,13.68886867967184,0,-28.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140,256]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140,256,1595]"
1000002,3600.0,64,43,18,7,3148,457,0.7242796150064492,0.7386471249400723,5.175678295613948,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148,457]"
1000002,3600.0,64,43,18,8,3148,883,0.7242796150064492,0.5858979348576575,3.467890432952365,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148,883]"
1000002,3600.0,64,43,18,9,3148,2898,0.7242796150064492,0.6825130482417955,4.548080238856277,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148,2898]"
1000002,3600.0,64,43,18,10,3359,457,0.7408714645182097,0.7386471249400723,5.361180812517664,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3359]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148,457]"
1000002,3600.0,64,43,18,11,3381,883,0.7033793518588095,0.5858979348576575,3.234218387223586,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3381]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148,883]"
1000002,3600.0,64,43,18,12,3381,2898,0.7033793518588095,0.6825130482417955,4.314408193127497,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3381]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,3148,2898]"
1000002,3600.0,64,43,19,0,1691,509,0.9154114764639699,0.9953207793043994,10.182296165998995,0,-24.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449,1691]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449,1691,509]"
1000002,3600.0,64,43,19,1,1691,1866,0.9154114764639699,0.952450782386403,9.70299502947976,0,-24.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449,1691]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,652,3253,2124,1958,449,1691,1866]"
1000002,3600.0,64,43,19,2,2132,586,0.8023180099389607,0.8627405095057304,7.435580292468476,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,2132]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,2132,586]"
1000002,3600.0,64,43,19,3,2132,2702,0.8023180099389607,0.961766243041342,8.542721651005515,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,2132]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,2132,2702]"
1000002,3600.0,64,43,19,4,3009,2556,0.77664895047299,0.7778556996680412,6.199550457775422,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,3009]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,3009,2556]"
1000002,3600.0,64,43,19,5,1595,1166,1.1349513464364454,1.208555257895528,15.02086047753103,0,-29.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140,256,1595]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,3140,256,1595,1166]"
1000002,3600.0,64,43,19,6,2132,1239,0.8023180099389607,0.8031573847891442,6.769420706577804,0,-30.0,"[1817,1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,2132]","[1876,3432,1309,1940,2849,1712,2096,2149,1696,530,82,2659,1672,439,2617,364,830,2132,1239]"
